time,topic,related,emotion,content,comment
479.00000,6,1,0.0,5,just won a signed shirt worn by dog. For a chance to win type !KappaPride
479.50000,10,1,1.0,2,Kappa
480.00000,9,1,0.0,5,TriHard feeling
480.50000,8,1,0.0,5,EZ SMOrc
481.00000,8,2,0.0,5,Ez
481.33333,10,1,1.0,2,LUL
481.66667,10,1,0.0,2,SMOrc
482.00000,6,1,1.0,5,well memed PogChamp
482.50000,8,1,0.0,5,SMOrc OO GA CHA KA BITCHES
483.00000,6,1,2.0,5,1/15 chance to draw astral nice win condition LUL
484.00000,10,2,0.0,2,DogFace
485.00000,5,2,0.0,5,TOILETTE
485.50000,5,1,3.0,5,it's like the deck is playing itself PogChamp Kappa
486.00000,,2,0.0,5,*** on the floor
487.00000,9,1,0.0,5,HOOKED ON A FEELING TriHard
487.50000,,2,0.0,5,9
488.00000,8,1,3.0,5,Easy LUL just topdeck LUL
488.50000,,2,0,3,!decklist
489.00000,3,1,0.0,5,decklist?
490.00000,,2,0.0,5,9
490.50000,4,2,0.0,5,PRESS F TO PAY RESPECTS TO dogdogEZ FeelsBadMan 🔫
491.00000,9,2,1.0,5,Nerf pls KappaRoss
491.33333,8,2,-1.0,5,oh its astral yea definitely take wrath
491.66667,2,1,0.0,5,@HSdogdog whats the new emote goal tonight
492.00000,7,2,0.0,5,nerf astral blizz pls op op
492.50000,,2,0.0,5,99999999999999
493.00000,6,2,0.0,5,this deck's a *** meme
494.00000,5,1,0.0,5,6/1 astral druid plz someone save us
494.50000,4,1,0.0,5,How did you choose the name Dog?
495.00000,8,1,1.0,5,ASTRAL NEEDS TO BE 9 MANA Kappa
495.33333,10,2,0.0,2,Keepo
495.66667,,2,0.0,5,BATTER
496.00000,5,2,0.0,5,BUY MOD
497.00000,8,2,-1.0,5,GHOSTS HATE THIS DECK
497.50000,1,1,1.0,5,badder way Kappa
498.00000,,2,0,3,!KappaRoss
499.00000,1,1,0.0,5,SMOrc BETTER WAY SMOrc
499.33333,10,1,1.0,2,LUL
499.66667,1,2,0.0,5,DatSheffy / 9 9 9
500.00000,10,2,1.0,2,LOL
501.00000,,2,0.0,5,LU.
502.00000,9,2,0.0,5,Hooked on a memeing
502.33333,10,2,1.0,2,SeemsGood
502.66667,10,1,1.0,2,Kappa
503.00000,10,1,1.0,2,LUL
504.00000,5,1,1.0,5,MOD HIM PogChamp
504.50000,10,1,1.0,2,LUL
505.00000,5,2,0.0,5,MOD HIM
505.50000,5,2,-1.0,5,sellout DansGame
506.00000,2,2,-1.0,5,mod him BibleThump
506.33333,10,1,1.0,2,LUL
506.66667,3,1,2.0,5,I have a golden astral Kreygasm
507.00000,,2,0.0,5,MEMEMMEMEE
507.20000,5,2,-1.0,5,mod him FailFish
507.40000,10,1,1.0,2,LUL
507.60000,8,2,1.0,5,Sounds good to me SeemsGood
507.80000,3,1,1.0,5,rank 9 PogChamp
508.00000,10,1,1.0,2,LUL
508.33333,9,2,0.0,5,BAN HIM
508.66667,5,1,1.0,5,buy mod LUL
509.00000,5,2,0.0,5,MOD HIM
509.50000,,2,0,3,!decklist
511.00000,6,1,-1.0,5,and not u LUL
511.50000,10,2,1.0,2,4Head
512.00000,,1,0.0,5,is it james?
512.50000,,2,-1.0,5,denied
513.00000,9,1,0.0,5,BAN HIM SMOrc
513.50000,10,1,1.0,2,LUL
514.00000,9,2,0.0,5,BAN HIM DansHame
514.50000,9,2,0.0,5,MOD HIM THEN BAN HIM
515.00000,9,2,0.0,5,BAN HIM
515.16667,1,2,0.0,5,@Kurtgoran its actually greater than 55% by turn 4 if you mulligan for it
515.33333,5,1,1.0,5,hi. I have 80 gold friend quest on EU but no friends online. Add me. ArtGas 2390 (add hashtag)
515.50000,5,2,1.0,5,PAY TO MOD 4Head
515.66667,2,2,1.0,5,like me
515.83333,10,2,-1.0,2,BibleThump
516.00000,6,2,0.0,5,ULU
516.33333,10,1,1.0,2,LUL
516.66667,8,2,1.0,5,easy face shaman
517.00000,10,1,2.0,2,LUL :D
517.50000,10,1,1.0,2,Kappa / ME
518.00000,6,1,0.0,5,"@HSdogdog, is it me FeelsGoodMan"
518.50000,10,1,1.0,2,LUL
519.00000,10,1,1.0,2,Kappa
519.50000,9,1,1.0,5,BAN HIM LUL
520.00000,5,2,0.0,5,SourPls
520.33333,8,1,1.0,5,Make astral discard deck KappaPride
520.66667,3,1,2.0,5,Rank 9 PogChamp PogChamp
521.00000,,2,0,3,!song
521.33333,,2,0,3,Enjoying what you're listening to? Check out dogs playlist here: https://www.youtube.com/playlist?list=PLI5x9vOU7KzXZOUzNbA8j_vf-j24baJ5f (Note : Some songs may have been requested through a donation and will not appear in the playlist above)
521.66667,7,2,0.0,5,PAY TO LOSE FeelsBadMan
522.00000,7,1,2.0,5,EleGiggle MOD ME EleGiggle
522.50000,6,2,0.0,5,i dont like that BabyRage
523.00000,10,2,-1.0,2,BibleThump
523.50000,10,1,1.0,2,lul
524.00000,10,1,1.0,2,Kappa
524.16667,10,1,1.0,2,It's me isn't it Kappa
524.33333,8,2,0.0,5,9 Ez
524.50000,6,1,1.0,5,BEGGING FOR MOD LUL
524.66667,,2,0,3,!uptime
524.83333,,2,0,3,Try using /uptime if you have BTTV installed!
525.00000,5,2,0.0,5,MOD ME
525.25000,10,1,1.0,2,LUL
525.50000,9,1,0.0,5,PepePls TriHard PepePls
525.75000,6,1,0.0,1,"@HSdogdog, IT'S ME FeelsGoodMan"
526.00000,8,1,1.0,5,I'M ON A LIST PogChamp
526.33333,8,2,0.0,1,OH BOY IS IT ME FeelsGoodMan
526.66667,10,1,1.0,2,LUL
527.00000,,1,0.0,1,Me?
527.50000,8,1,1.0,5,MOD ME BRO PogChamp
528.00000,6,1,1.0,5,MOD ME LUL
529.00000,2,1,1.0,5,Please don't mod me. I don't think I would be a good mod Kappa
530.00000,10,1,0.0,2,LUL rekt
531.00000,5,1,0.0,5,Donate and ask for mod? OMGScoots
531.25000,2,1,1.0,5,@hsdogdog EleGiggle MOD ME
531.50000,5,1,1.0,5,hey can you mod e? i wont even donate Kappa
531.75000,1,1,1.0,5,ME TOP TEN SMOrc SMOrc SMOrc
532.00000,7,2,0.0,5,Workaholic is ranked 9 how is that posible
533.00000,3,1,2.0,5,LUL nice waste of money LUL
533.25000,3,2,0.0,5,dogdogPls
533.50000,2,1,1.0,5,DON'T give me mod (reverse psychology LUL )
533.75000,10,2,0.0,1,dogdogThump / dogdogThump / dogdogThump /
534.00000,5,1,4.0,5,"@HSdogdog, I dont donate and dont mod me ;) ;) ;) ;)"
534.50000,6,2,0.0,5,mod me Keepo
535.00000,5,1,2.0,5,MOD ME LUL Kappa
536.00000,7,1,1.0,5,EleGiggle MOD ME
537.00000,9,2,0.0,5,KAPPA TRIHARD LUDLUDLUUDLDUDL
537.50000,1,2,0.0,5,good music selections
538.00000,9,1,1.0,5,BAN LUL
538.25000,5,1,0.0,1,@hsdogdog not me I'm always on mobile
538.50000,8,1,0.0,5,TriHard JACKSON
538.75000,8,2,1.0,5,raven idol astral
540.00000,5,1,2.0,5,@HSdogdog mod me i will make you great again KappaPride
542.00000,8,1,0.0,5,Me good mod SMOrc
543.00000,5,1,1.0,1,MOD ME Kappa
544.00000,9,1,0.0,5,@hsdogdog mod me pls
546.00000,5,2,0.0,5,SourPls
547.00000,,2,0.0,5,ок
547.33333,6,2,0.0,5,PepePls
547.66667,6,1,0.0,5,@HSdogdog any meme per minute goals tonight
548.00000,2,2,0.0,5,why not charge
548.25000,6,2,0.0,5,PepePls
548.50000,8,1,0.0,5,TriHard JACKSON K
548.75000,5,1,1.0,5,I'm not fit to be a mod Kappa
551.00000,8,1,1.0,5,TriHard jackson or Kappa jackson 🤔
551.50000,5,1,-1.0,5,Don't mod me WutFace
553.00000,5,2,0.0,5,dont mod me FeelsGoodMan
553.50000,8,1,0.0,5,4 MANA 7/7
555.00000,1,1,0.0,5,TriHard SON 5
556.00000,8,1,0.0,5,does he run double AoW?
556.50000,10,2,-1.0,2,rekt
558.00000,3,1,0.0,5,Rank 9 PogChamp Oh wait Shaman DansGame
558.50000,2,1,-1.0,1,what if dog is just playing mind games NotLikeThis
559.00000,,2,0,3,!song
559.25000,10,2,1.0,2,:( :D <3 :O
559.50000,,2,0,3,Enjoying what you're listening to? Check out dogs playlist here: https://www.youtube.com/playlist?list=PLI5x9vOU7KzXZOUzNbA8j_vf-j24baJ5f (Note : Some songs may have been requested through a donation and will not appear in the playlist above)
559.75000,6,1,0.0,5,"i donate food to my dog,should i *** it ?"
561.00000,6,2,0.0,5,PepePls PepePls
563.00000,6,2,0.0,5,PepePls
564.00000,5,1,0.0,5,I run adblock and never donate I must be guaranteed mod FeelsGoodMan
564.50000,9,2,0.0,5,lmao
565.00000,10,2,0,2,🤔🤔
565.33333,10,1,1.0,2,LUL
565.66667,10,1,1.0,2,Kappa
566.00000,6,2,0.0,5,PepePls
566.50000,8,2,-1.0,5,"*** yogg, what a joke card"
567.00000,6,2,0.0,5,PepePls 🔫
568.00000,10,1,1.0,2,LUL
568.25000,10,2,0,2,DO IT
568.50000,7,2,-2.0,5,FailFish MJ was a white guy FailFish
568.75000,5,1,1.0,5,DONATE to CHARITY for MOD PogChamp
569.00000,10,1,1.0,2,TriHard of Kappa 🤔
569.33333,10,1,1.0,2,LUL
569.66667,7,2,0.0,5,knew it
570.00000,10,1,1.0,2,LUL
570.25000,6,2,0.0,5,ASTRAL!!!
570.50000,10,1,1.0,2,PogChamp
570.75000,10,1,1.0,2,PogChamp
571.00000,10,1,1.0,2,LUL
571.50000,8,1,1.0,5,ah ah LUL
572.00000,5,2,0.0,5,SourPls
572.33333,3,2,-1.0,5,FEELS BAD MAN
572.66667,8,2,0.0,5,EZ
573.00000,10,1,1.0,2,LUL
573.20000,,2,0,3,!deck
573.40000,,2,0,3,Decklists from stream! http://imgur.com/a/bNYjT (Partially Updated 9/15/16)
573.60000,10,2,0,2,DO IT
573.80000,6,2,0.0,5,ASTRAL
574.00000,10,2,0,2,DO IT
574.25000,10,1,1.0,2,LUL
574.50000,10,2,0,2,DO IT
574.75000,10,1,1.0,2,LUL
575.00000,10,1,1.0,2,LUL
575.50000,10,1,1.0,2,PogChamp
576.00000,10,2,0,2,DO IT
577.00000,10,2,0,2,DO IT
577.50000,6,2,0.0,5,astralllll
578.00000,8,2,0.0,5,NO BALLS
578.20000,10,2,-1.0,2,DansGame
578.40000,10,2,-1.0,2,BibleThump
578.60000,8,2,0.0,5,NO BALLS
578.80000,,2,0.0,5,DO ITTTTTT
579.00000,10,1,1.0,2,PogChamp
579.25000,8,2,0.0,5,NO BALLS
579.50000,3,2,0.0,5,ASTRAL BOYZ
579.75000,6,2,0.0,5,Astral!
580.00000,8,2,0.0,5,NO BALLS
581.00000,1,2,0.0,5,PUSS
581.25000,8,2,0.0,5,No Balls
581.50000,10,2,-1.0,1,DansGame
581.75000,10,2,0,2,WHY!
583.00000,10,2,0,2,🤔
584.00000,7,2,-1.0,5,TOO LATE TO REGRET
584.50000,6,2,-1.0,5,WTF DOG
585.00000,,1,0.0,5,Is this starlords mixtape?
586.00000,10,2,-1.0,2,DansGame
586.33333,8,2,0.0,5,NO BALLS
586.66667,8,2,0.0,5,NO BALLS
587.00000,8,2,-1.0,5,MISCLICK FailFish
587.11111,8,2,0.0,5,NO BALLS
587.22222,10,2,0,2,why
587.33333,5,2,0.0,5,FeelsBadMan KAPOW 🔫
587.44444,10,2,-1.0,2,DO IT FailFish
587.55556,10,2,-1.0,2,DansGame
587.66667,8,1,0.0,5,"pass turn 5,6,7,8"
587.77778,6,2,-1.0,5,wtf
587.88889,8,1,0.0,5,THE TriHard 5 - ABC
588.00000,8,1,1.0,5,NO BALLS PogChamp
588.50000,,2,0.0,5,WTFDansGame
589.00000,6,2,1.0,5,nice balls
590.00000,6,2,0.0,5,astral u fock
590.50000,8,2,0.0,5,FeelsAmazingMan 💊
591.00000,8,2,0.0,5,NO BALLS
591.33333,7,2,0.0,5,never too late FeelsBadMan
591.66667,6,2,-1.0,5,WTF
592.00000,6,2,-1.0,5,WTF
592.33333,7,1,0.0,5,"too late? u have no plays for mad turns, astral was right"
592.66667,10,2,-1.0,2,BrokeBack
593.00000,10,2,0,2,did it
593.33333,8,2,0.0,5,NO BALLS
593.66667,,2,0.0,5,NO BALLZ
594.00000,8,1,-1.0,5,DansGameNO BALLS DansGame
595.00000,10,2,0.0,2,RalpherZ
595.33333,6,2,-2.0,5,WTF BrokeBack
595.66667,8,2,0.0,5,No balls
596.00000,8,1,0.0,5,NO Balls NO BALLS
596.20000,8,2,0.0,5,MISSED BALLS
596.40000,6,1,1.0,5,NO balls LUL
596.60000,,2,0.0,5,VAC
596.80000,7,1,0.0,5,1 turn late = too late?
597.00000,5,1,2.0,5,Hello . I have 80 gold quest who have to go 160 gold : ArtGas 2390 (EU)
600.00000,3,1,-1.0,5,VEGAN BALLS DansGame
600.25000,10,1,1.0,2,LUL
600.50000,1,2,0.0,5,No way your getting to turn 9 bro
600.75000,5,2,0.0,5,(ditto)
601.00000,8,1,1.0,5,Daddy Day Care Song PogChamp
602.00000,8,2,0.0,5,Missed tits
603.00000,4,2,0.0,5,LEL
604.00000,10,2,-1.0,2,DansGame
606.00000,6,1,0.0,5,ERROR 404 BALLS NOT FOUND
606.50000,2,1,2.0,5,balanced LUL
607.00000,8,1,0.0,5,donde YOUR BALLS?!?!
608.00000,6,2,0.0,5,@artgass6 STFU
612.00000,7,1,1.0,5,Too late LUL
612.50000,7,1,1.0,5,4 mana 7/7 r9k LUL
614.00000,,2,1.0,5,it is worth
615.00000,7,2,0.0,5,NEVER TOO LATE TO ASTRAL
615.50000,10,1,2.0,2,LUL LUL
621.00000,10,2,0.0,2,cmonBruh
623.00000,9,2,-1.0,5,how come this deck no heals wtf
623.50000,8,2,0.0,5,missed opportunities
624.00000,5,1,1.0,5,yo I have 80 gold friend quest on EU but no friends online. Add me. ArtGas 2390 (add hashtag)
624.50000,4,2,1.0,5,GivePLZ KingMe
625.00000,8,2,1.0,5,Punished! :P
631.00000,10,1,1.0,2,LUL
632.00000,10,1,0.0,2,REKT LUL
633.00000,5,1,0.0,5,not playing astral FeelsBadMan
635.00000,10,1,0.0,2,LUL REKT
635.50000,3,1,1.0,5,CHAT KNEW Kappa
636.00000,5,2,1.0,5,LOOOOOOOL
636.33333,2,2,1.0,5,xD SO FUNNEH
636.66667,10,1,1.0,2,LUL
637.00000,7,1,1.0,5,1 mana 3/3 weapon LUL
638.00000,10,1,1.0,2,LUL
638.25000,10,2,0,2,🤔
638.50000,2,2,1.0,1,xD
638.75000,10,1,1.0,2,LUL
639.00000,2,2,0.0,1,ULURU
639.33333,10,1,1.0,2,LUL
639.66667,10,1,0.0,2,REKT LUL
640.00000,6,1,1.0,5,NEUTERED LUL
640.50000,3,2,0.0,5,haHAA
641.00000,9,1,0.0,5,"@hsdogdog Mod me pls! I'm banned in Lifecoach, Reynad, and Hafu's chat on 3 accounts! OSfrog"
641.50000,10,1,1.0,2,LUL
642.00000,8,1,1.0,5,Daddy Day Care played a pedophile song in movie. PogChamp
643.00000,10,1,1.0,2,LUL
644.00000,10,2,1.0,2,lirikLUL
644.50000,10,1,1.0,2,LUL
647.00000,9,2,0.0,5,BERTO
648.00000,10,1,1.0,2,LUL
648.50000,6,1,2.0,5,Nice comeback LUL
650.00000,2,2,1.0,5,DOG ONE LOVE
651.00000,6,1,1.0,5,FUNNEY LUL
651.50000,10,1,1.0,2,LUL
652.00000,3,2,1.0,5,No viewbothof today MrDestructoid Kreygasm
654.00000,1,1,0.0,5,Whats up with this TriHard music?
655.00000,8,1,0.0,5,jackson 5 SourPls
659.00000,5,1,0.0,5,"( °﻿ ͜ʖ͡°)╭∩╮Hey artgass, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
661.00000,,2,0.0,5,#deck
663.00000,10,2,0,2,☻🖼🕋🍼
666.00000,8,2,0.0,5,one size fits all comebak comon man
668.00000,5,1,2.0,5,Hi . I have 80 gold quest who have to go 160 gold : ArtGas 2390 (EU)
671.00000,10,1,1.0,2,PogChamp
671.50000,2,2,0.0,5,NBA 2K17
672.00000,3,1,1.0,5,PogChamp 1 mana do nothing
673.00000,5,1,2.0,5,HeyGuys I have 80 gold friend quest on EU but no friends online. Add me. ArtGas 2390 (add hashtag)
674.00000,6,2,0.0,5,dog with the dad-level comeback
674.50000,6,1,0.0,5,"error 404, good comeback not found"
680.00000,,2,0.0,5,Ravenception
684.00000,5,1,0.0,5,"1 ( °﻿ ͜ʖ͡°)╭∩╮Hey artgass, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
691.00000,5,2,1.0,5,u had astral on t4 lol... but u didnt take it
694.00000,2,1,0.0,5,@hsdogdog did you buy NBA 2K17?
695.00000,5,1,0.0,5,"2 ( °﻿ ͜ʖ͡°)╭∩╮Hey artgass, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
696.00000,5,1,-1.0,5,noob no innervate? DansGame
696.50000,2,2,0.0,5,of course u havent friends
697.00000,6,1,1.0,5,"ERROR 404, SHIRT NOT FOUND KappaPride"
699.00000,6,2,0.0,5,Hey Fuckboy shut up Dog
700.00000,10,1,0.0,2,SMOrc
700.33333,10,1,0.0,2,SMOrc
700.66667,6,2,0.0,5,PepePls
701.00000,4,2,0.0,5,LEL CUCKED by RNG! What a surprise
702.00000,3,2,0.0,5,@gumpedoutboi Turn 5
704.00000,5,1,0.0,5,"SebiMk : 1 ( °﻿ ͜ʖ͡°)╭∩╮Hey artgass, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
705.00000,1,2,0.0,5,very good music
705.50000,2,1,-1.0,5,"@ninahartleyhs, a # is not a hashtag DansGame"
706.00000,6,1,1.0,5,"""Usually"" LUL"
706.50000,6,2,0.0,5,PepePls
707.00000,8,2,0.0,5,it was a 5 mana mulch
709.00000,5,2,1.0,5,@xxnexorxx LOL
709.50000,6,2,0.0,5,PepePls
710.00000,5,1,0.0,5,"3 ( °﻿ ͜ʖ͡°)╭∩╮Hey artgass, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
711.00000,,2,0,3,!ohmydog
711.50000,,2,0,3,✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ OhMyDog ✓ TEST PASSED.
712.00000,6,2,0.0,5,PepePls
712.50000,10,1,0.0,2,SMOrc
713.00000,3,2,-1.0,5,"@Plamor, he played wild growth"
713.33333,5,2,0.0,5,(ditto)
713.66667,10,1,0.0,2,SMOrc //
714.00000,5,1,0.0,5,"4 ( °﻿ ͜ʖ͡°)╭∩╮Hey artgass, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
714.33333,9,2,0.0,5,berto
714.66667,6,2,1.0,5,dog is such a hippie lol
716.00000,6,1,2.0,5,TOP 9 Kreygasm
716.50000,10,1,0.0,2,SMOrc 👌
717.00000,3,1,-3.0,5,Let him rank 1 BibleThump BibleThump BibleThump
717.50000,3,2,0.0,5,@gumpedoutboi effective turn 5
718.00000,10,1,1.0,2,LUL
718.50000,10,1,1.0,2,LUL
720.00000,5,1,0.0,5,"5 ( °﻿ ͜ʖ͡°)╭∩╮Hey artgass, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
721.00000,9,2,-1.0,5,deck is bad
722.00000,5,2,1.0,5,@reshadirshad :D
727.00000,,2,0,3,!song
727.33333,10,2,-1.0,2,DansGame
727.66667,,2,0,3,Enjoying what you're listening to? Check out dogs playlist here: https://www.youtube.com/playlist?list=PLI5x9vOU7KzXZOUzNbA8j_vf-j24baJ5f (Note : Some songs may have been requested through a donation and will not appear in the playlist above)
728.00000,5,1,0.0,5,SMOrc FACE DETECTED
729.00000,,2,0.0,5,rareDP
729.50000,8,1,1.0,5,BLOODLUST LUL
730.00000,5,2,-1.0,5,DansGame Belieber
731.00000,8,2,0.0,5,SURE
731.50000,3,2,0.0,1,dogs a believer FeelsGoodMan
732.00000,5,2,0.0,1,SourPls
732.50000,10,2,-1.0,2,BrokeBack
734.00000,10,1,1.0,2,Kappa
735.00000,8,2,0.0,5,N O W IMMA BELIEVER
737.00000,,2,0.0,5,9/11
737.50000,1,1,-1.0,5,then I saw her face HotPokket WutFace
738.00000,8,1,1.0,5,Kappa 12
738.50000,3,1,0.0,5,12+5=19 NA math
739.00000,7,2,0.0,5,DESUWINGU SAVE US forsenPuke
739.50000,,2,0.0,5,5 = 7
741.00000,6,2,0.0,5,亞服友誼任務交換有的密我 FrankerZ
741.50000,8,2,0.0,5,IM A BELIEVER gachiGASM
742.00000,,2,0.0,5,12+5=19
742.33333,9,2,0.0,5,SHREK OST FeelsGoodMan
742.66667,6,1,1.0,5,19-12=5 LUL
745.00000,8,2,0.0,5,incoming bloodlust
745.50000,3,2,1.0,5,"@Plamor, so whats the difference from waiting to t4 without ramping, like ur wrong lol"
746.00000,3,2,0.0,5,12 + 5 = NA math
747.00000,3,1,-1.0,5,19-12=5 NA math BrokeBack
749.00000,3,2,0.0,5,CANINE MATH FrankerZ
749.33333,,2,0.0,5,19-10=5
749.66667,8,2,0.0,5,3 mana 7 dmg
750.00000,9,1,0.0,5,that is shamanstone ?
750.20000,,2,0.0,5,8+7=15
750.40000,10,2,0.0,2,GG
750.60000,1,2,1.0,5,PRAISE THE SUN
750.80000,2,2,1.0,5,Dog believes in love (puke)
751.00000,9,1,0.0,5,Alot? SMOrc Burst
752.00000,6,1,2.0,5,LUL GET RÁPÉD LUL
755.00000,8,1,1.0,5,bloodlust Kappa
755.50000,6,2,0.0,5,shouldve belived in astral
760.00000,10,1,1.0,2,GG LUL
760.25000,2,2,0.0,5,N I DxAbomb cmonBruh E R S
760.50000,10,2,-1.0,2,BrokeBack
760.75000,5,1,-1.0,5,RAPE? HotPokket
763.00000,5,1,2.0,5,hi I have 80 gold quest who have to go 160 gold : ArtGas 2390 (EU)
764.00000,9,2,1.0,5,5 is alot KappaRoss
764.50000,3,1,1.0,5,OR JUST GROW SOME BALLS LUL
765.00000,8,1,-1.0,5,Lose because no balls and no Astral DansGame
766.00000,10,2,-2.0,2,BrokeBack BrokeBack
766.50000,3,1,1.0,5,that's the whole point o the deck right?
767.00000,,2,0,3,!songlist
769.00000,3,2,0.0,5,should win if u choose astral
770.00000,10,2,0.0,2,sodaDS sodaDS
770.50000,9,2,-1.0,5,rank 9 shamã FeelsBadMan 🔫
772.00000,3,1,-1.0,5,@gumpedoutboi What is wrong about what I was saying? He plays it on effectively turn 5
772.50000,4,2,0.0,5,shamans lirikPUKE lirikPUKE lirikPUKE lirikPUKE
773.00000,9,1,0.0,5,aggro shaman is bad Kappa
775.00000,8,1,1.0,5,you say that but you didnt astral LUL
775.33333,2,1,0.0,5,"@HSdogdog, next time you come to vegas can we play blackjack together dawg"
775.66667,3,2,0.0,5,Math skills
776.00000,2,2,-1.0,5,"@artgass6, DansGame"
776.50000,6,2,1.0,5,ME SMART
777.00000,2,2,0.0,5,i'm 12 and racism is funneh 4Head
778.00000,7,1,0.0,5,FeelsBadMan R9K FeelsBadMan
778.33333,8,2,1.0,5,shoulda idol turn 1
778.66667,5,2,0.0,5,SourPls
780.00000,5,2,0.0,5,ME GO FACE
780.50000,9,2,0.0,5,needs more domo
781.00000,6,2,0.0,5,KingMe KingMe KingMe KingMe
783.00000,8,2,0.0,5,@whisper_me_fun_fact wow you're really funny and cool FailFish
783.25000,10,2,0.0,2,deIlluminati deIlluminati deIlluminati .
783.50000,2,2,0.0,5,SHREK
783.75000,2,1,3.0,5,LUL SHAMAN IS SO BALANCED LUL
784.00000,3,2,-1.0,5,@gumpedoutboi I didn't say it was bad or good
785.00000,6,2,1.0,5,ME SMART DOG
786.00000,3,1,2.0,5,"Its not bad, it's beautiful. Just needs consistency."
786.50000,4,2,0.0,5,KingMe
787.00000,8,1,1.0,5,turn one raven idol punished @hsdogdog
787.50000,8,1,1.0,5,DOG SMART SMOrc
788.00000,1,2,0.0,5,and now im a belimemer
789.00000,10,2,0.0,2,sodaDS
790.00000,2,1,1.0,5,"does he play anything besides druid? the last like, 3 days, thats all ive seen him play"
792.00000,8,2,-1.0,5,Racism is ok
793.00000,3,2,0.0,5,"@Plamor, still turn 4 regardless of mana"
794.00000,3,2,0.0,5,NA MATH NomNom NomNom NomNom
795.00000,2,1,0.0,5,what deck/decks do you usually play grinding to legend? @hsdogdog
795.50000,1,2,1.0,5,NICE HAIR CUT KOLENTO
797.00000,6,2,-1.0,5,Shaman isn't broken. You are.
798.00000,5,1,1.0,1,@hsdogdog never playing majordomo purify. FeelsBadMan
799.00000,6,2,0.0,5,@artgass6 gimme dat 80gold
801.00000,8,1,-1.0,5,I hate TriHard s
801.50000,7,2,-1.0,5,This white sticky stuff just came out of my penis and it felt good.
805.00000,3,2,0.0,5,@gumpedoutboi Yeh sure
807.00000,10,1,1.0,2,LUL
808.00000,6,2,0.0,5,SHAMAN TOO STRONK
811.00000,8,2,1.0,5,"@novellerfane, SeemsGood"
814.00000,10,1,1.0,2,LUL
814.50000,5,1,0.0,5,SMOrc I see the face SMOrc
815.00000,5,1,0.0,5,"Did you try the Dragon Druid deck you talked about yesterday, Dog?"
816.00000,10,2,0.0,2,thijsHAHAA
817.00000,6,1,2.0,5,@chartreusechart LOL SHAMAN PLAYER EleGiggle
818.00000,9,1,0.0,5,TriHard too black
818.50000,6,2,2.0,5,copyThis LOL i fint this emote lol pastaThat
819.00000,1,1,2.0,5,Praise the Sun OhMyDog Hail Yogg-Saron OhMyDog Bow down to Deathwing OhMyDog And embrace the teachings of RNGesus
819.50000,10,1,1.0,2,LUL
820.00000,8,2,1.0,5,@novellerfane :o
820.50000,2,2,1.0,5,xD racism is very humorous!! hahaha i tip my hat to you sir!! ahaha
821.00000,2,2,0.0,5,"@HomelessKB, This is the first time I see him play drui dLOL"
823.00000,8,1,0.0,5,Astral into Deathwing turn 5 was the play
823.33333,10,2,0.0,2,thijsHAHAA
823.66667,5,2,1.0,5,Remember he rolled spellpwr totem to finish off your Druid of the Claw - That mattered :D
824.00000,10,1,1.0,2,PogChamp
825.00000,10,1,1.0,2,PogChamp
825.50000,8,1,1.0,5,PogChamp balls
826.00000,,2,-1.0,5,no doubt in my mime
827.00000,,2,1.0,5,REDEMPTION
828.00000,10,1,1.0,2,PogChamp
828.50000,8,2,0.0,5,EZ
829.00000,7,2,0.0,5,MrDestructoid SCANNING TWITCH CHAT FOR VIRGINS MrDestructoid 99999+ MATCHES FOUND MrDestructoid
830.00000,10,1,1.0,2,PogChamp
830.33333,6,2,-1.0,5,WTF
830.66667,8,2,0.0,5,BALLS
832.00000,8,1,0.0,5,YES SMOrc
832.33333,5,2,0.0,5,innervate plz
832.66667,8,1,1.0,5,ASTRAL PogChamp
833.00000,3,2,0.0,5,haHAA
834.00000,8,1,0.0,5,"""I GOT IT SMOrc"""
835.00000,1,1,0.0,5,I SAW HER FACE SMOrc NOW I'M A BELIEVER
835.50000,10,1,1.0,2,Kappa
836.00000,10,1,1.0,2,LUL
837.00000,6,2,0.0,5,200 BALLS FOUND
839.00000,10,1,1.0,2,PogChamp
839.50000,10,1,3.0,2,PogChamp PogChamp PogChamp
840.00000,1,1,-1.0,5,<message stolen> TriHard
841.00000,5,1,0.0,5,I BELIEVE I BELIEVE I BELIEVE I BELIEVE I BELIEVE I BELIEVE I BELIEVE I BELIEVE I BELIEVE
841.50000,10,1,1.0,2,Kappa
843.00000,10,1,1.0,2,Kappa
843.33333,4,2,0.0,5,TREES! VapeNation 🌲
